"year";"survey";"prov";"wat";"hhsize";"popwt";"hhwt";"count";"perc"
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";4;2977660;744415;3;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";4;3168536;792134;2;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";4;4759356;1189839;4;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";5;3564615;712923;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";5;3722075;744415;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";5;3960670;792134;3;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";5;5199790;1039958;3;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";6;4277538;712923;2;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";6;4466490;744415;2;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";6;6239748;1039958;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";6;7332048;1222008;2;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";7;4990461;712923;2;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";7;5210905;744415;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";7;5544938;792134;3;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";7;8328873;1189839;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";7;8554056;1222008;2;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";8;5703384;712923;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";8;9776064;1222008;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";10;7921340;792134;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";10;10399580;1039958;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";10;12220080;1222008;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";11;13442088;1222008;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";12;9505608;792134;1;100
2003;"DHS 2003";"Inhambane";"Inside Neighbor'S House";13;15467907;1189839;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";2;1488830;744415;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";2;2079916;1039958;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";3;2233245;744415;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";3;2376402;792134;2;100
2003;"DHS 2003";"Inhambane";"Inside The House";3;3569517;1189839;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";3;3666024;1222008;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";4;2851692;712923;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";4;2977660;744415;2;100
2003;"DHS 2003";"Inhambane";"Inside The House";5;3960670;792134;2;100
2003;"DHS 2003";"Inhambane";"Inside The House";5;5199790;1039958;2;100
2003;"DHS 2003";"Inhambane";"Inside The House";6;4277538;712923;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";6;4466490;744415;3;100
2003;"DHS 2003";"Inhambane";"Inside The House";6;4752804;792134;2;100
2003;"DHS 2003";"Inhambane";"Inside The House";7;4990461;712923;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";7;5544938;792134;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";7;8554056;1222008;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";8;5703384;712923;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";8;5955320;744415;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";8;6337072;792134;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";8;8319664;1039958;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";8;9518712;1189839;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";8;9776064;1222008;2;100
2003;"DHS 2003";"Inhambane";"Inside The House";9;6416307;712923;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";9;6699735;744415;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";9;7129206;792134;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";10;8748120;874812;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";10;12220080;1222008;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";13;15467907;1189839;1;100
2003;"DHS 2003";"Inhambane";"Inside The House";14;10421810;744415;1;100
2003;"DHS 2003";"Inhambane";"Other";1;632372;632372;1;100
2003;"DHS 2003";"Inhambane";"Other";2;1046162;523081;1;100
2003;"DHS 2003";"Inhambane";"Other";3;2759439;919813;1;100
2003;"DHS 2003";"Inhambane";"Other";3;3470799;1156933;1;100
2003;"DHS 2003";"Inhambane";"Other";4;2529488;632372;1;100
2003;"DHS 2003";"Inhambane";"Other";6;5518878;919813;1;100
2003;"DHS 2003";"Inhambane";"Other";8;4184648;523081;1;100
2003;"DHS 2003";"Inhambane";"Other";8;7358504;919813;1;100
2003;"DHS 2003";"Inhambane";"Other";9;5691348;632372;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;570203;570203;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;611245;611245;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;660114;660114;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;719277;719277;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;731592;731592;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;738833;738833;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;834539;834539;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;844264;844264;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;982542;982542;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;989710;989710;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;1045184;1045184;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;1045545;1045545;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;1050881;1050881;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;1054851;1054851;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;1346877;1346877;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;1389987;1389987;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;1626937;1626937;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;1843862;1843862;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";1;2040267;2040267;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1140406;570203;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1237416;618708;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1438554;719277;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1463184;731592;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1477666;738833;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1653542;826771;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1660598;830299;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1669078;834539;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1688528;844264;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1865150;932575;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;1965084;982542;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;2091090;1045545;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;2779974;1389987;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;3253874;1626937;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;3687724;1843862;6;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;3777046;1888523;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";2;4033952;2016976;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;1569243;523081;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;1710609;570203;5;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;1797720;599240;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;1980342;660114;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;2194776;731592;4;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;2216499;738833;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;2480313;826771;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;2532792;844264;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;2759439;919813;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;2797725;932575;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;2937441;979147;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;2947626;982542;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;3135552;1045184;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;3136635;1045545;4;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;4169961;1389987;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;4880811;1626937;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;5531586;1843862;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;5665569;1888523;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";3;6050928;2016976;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;2280812;570203;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;2444980;611245;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;2474832;618708;6;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;2640456;660114;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;2926368;731592;4;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;2955332;738833;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;3307084;826771;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;4182180;1045545;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;5387508;1346877;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;6507748;1626937;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";4;7375448;1843862;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;1985935;397187;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;2615405;523081;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;2851015;570203;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;2996200;599240;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;3093540;618708;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;3300570;660114;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;3564615;712923;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;3694165;738833;5;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;3882815;776563;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;5225920;1045184;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;6110040;1222008;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;6949935;1389987;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;8134685;1626937;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;9219310;1843862;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;9442615;1888523;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";5;10201335;2040267;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;3138486;523081;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;3712248;618708;4;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;4277538;712923;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;4389552;731592;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;4507998;751333;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;4659378;776563;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;5595450;932575;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;6271104;1045184;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;6329106;1054851;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;9761622;1626937;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;11063172;1843862;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";6;11331138;1888523;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";7;4330956;618708;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";7;4620798;660114;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";7;5171831;738833;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";7;5787397;826771;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";7;6438691;919813;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";7;6877794;982542;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";7;7318815;1045545;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";7;9428139;1346877;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";7;12907034;1843862;3;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;3623600;452950;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;4793920;599240;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;4889960;611245;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;5280912;660114;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;5852736;731592;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;5910664;738833;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;6614168;826771;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;6754112;844264;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;7460600;932575;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;7860336;982542;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;7917680;989710;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;8364360;1045545;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;11119896;1389987;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;13015496;1626937;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";8;14750896;1843862;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";9;6416307;712923;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";9;6584328;731592;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";9;7440939;826771;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";9;9493659;1054851;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";10;6187080;618708;2;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";10;8267710;826771;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";10;9825420;982542;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";11;6272233;570203;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";12;6842436;570203;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";12;7424496;618708;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";13;23970206;1843862;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";14;10242288;731592;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";15;11453640;763576;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";15;12401565;826771;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";15;12663960;844264;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";16;8369296;523081;1;100
2003;"DHS 2003";"Inhambane";"Protected Public Well";17;10518036;618708;1;100
2003;"DHS 2003";"Inhambane";"Public Water";1;989710;989710;2;100
2003;"DHS 2003";"Inhambane";"Public Water";1;1189839;1189839;1;100
2003;"DHS 2003";"Inhambane";"Public Water";2;2091090;1045545;1;100
2003;"DHS 2003";"Inhambane";"Public Water";3;2376402;792134;1;100
2003;"DHS 2003";"Inhambane";"Public Water";3;2969130;989710;4;100
2003;"DHS 2003";"Inhambane";"Public Water";3;3136635;1045545;1;100
2003;"DHS 2003";"Inhambane";"Public Water";4;4759356;1189839;2;100
2003;"DHS 2003";"Inhambane";"Public Water";4;4888032;1222008;1;100
2003;"DHS 2003";"Inhambane";"Public Water";5;3722075;744415;1;100
2003;"DHS 2003";"Inhambane";"Public Water";5;4948550;989710;4;100
2003;"DHS 2003";"Inhambane";"Public Water";5;5949195;1189839;1;100
2003;"DHS 2003";"Inhambane";"Public Water";6;5938260;989710;1;100
2003;"DHS 2003";"Inhambane";"Public Water";6;7139034;1189839;1;100
2003;"DHS 2003";"Inhambane";"Public Water";7;5210905;744415;1;100
2003;"DHS 2003";"Inhambane";"Public Water";7;6927970;989710;3;100
2003;"DHS 2003";"Inhambane";"Public Water";8;9518712;1189839;1;100
2003;"DHS 2003";"Inhambane";"Public Water";10;7444150;744415;1;100
2003;"DHS 2003";"Inhambane";"Public Water";10;10455450;1045545;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";1;451927;451927;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";1;452950;452950;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";1;611245;611245;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";1;632372;632372;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";1;660114;660114;2;100
2003;"DHS 2003";"Inhambane";"Rainwater";1;712923;712923;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";1;826771;826771;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";1;919813;919813;2;100
2003;"DHS 2003";"Inhambane";"Rainwater";1;1045184;1045184;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";1;1346877;1346877;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";2;1839626;919813;6;100
2003;"DHS 2003";"Inhambane";"Rainwater";2;2109702;1054851;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";2;3439434;1719717;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";3;1355781;451927;2;100
2003;"DHS 2003";"Inhambane";"Rainwater";3;1358850;452950;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";3;1797720;599240;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";3;1980342;660114;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";3;2490897;830299;2;100
2003;"DHS 2003";"Inhambane";"Rainwater";3;2759439;919813;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";3;2969130;989710;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";3;3119874;1039958;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";3;5531586;1843862;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";4;1807708;451927;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";4;2280812;570203;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";4;2640456;660114;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";4;3679252;919813;4;100
2003;"DHS 2003";"Inhambane";"Rainwater";4;4159832;1039958;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";4;4219404;1054851;2;100
2003;"DHS 2003";"Inhambane";"Rainwater";5;2259635;451927;3;100
2003;"DHS 2003";"Inhambane";"Rainwater";5;2264750;452950;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";5;3137070;627414;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";5;3756665;751333;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";5;4599065;919813;3;100
2003;"DHS 2003";"Inhambane";"Rainwater";6;2717700;452950;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";6;3764484;627414;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";6;3960684;660114;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";6;5518878;919813;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";7;4620798;660114;2;100
2003;"DHS 2003";"Inhambane";"Rainwater";7;5841773;834539;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";7;6123684;874812;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";7;12038019;1719717;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";8;4889960;611245;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";8;5280912;660114;2;100
2003;"DHS 2003";"Inhambane";"Rainwater";8;6614168;826771;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";8;7917680;989710;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";9;5941026;660114;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";9;7384878;820542;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";9;7440939;826771;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";9;12121893;1346877;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";10;9198130;919813;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";11;9622932;874812;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";11;10117943;919813;1;100
2003;"DHS 2003";"Inhambane";"Rainwater";12;5435400;452950;2;100
2003;"DHS 2003";"Inhambane";"Rainwater";14;6326978;451927;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";1;397187;397187;5;100
2003;"DHS 2003";"Inhambane";"River/Lake";1;451927;451927;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";1;452950;452950;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";1;786542;786542;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";1;820542;820542;2;100
2003;"DHS 2003";"Inhambane";"River/Lake";1;830299;830299;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";1;1346877;1346877;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;794374;397187;2;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;903854;451927;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;905900;452950;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;969430;484715;4;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;1264744;632372;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;1409072;704536;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;1527152;763576;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;1573084;786542;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;1641084;820542;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;1660598;830299;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;1669078;834539;2;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;2101762;1050881;2;100
2003;"DHS 2003";"Inhambane";"River/Lake";2;2313866;1156933;3;100
2003;"DHS 2003";"Inhambane";"River/Lake";3;1191561;397187;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";3;1355781;451927;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";3;1358850;452950;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";3;1897116;632372;3;100
2003;"DHS 2003";"Inhambane";"River/Lake";3;2490897;830299;2;100
2003;"DHS 2003";"Inhambane";"River/Lake";3;2937441;979147;2;100
2003;"DHS 2003";"Inhambane";"River/Lake";3;3152643;1050881;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";3;3470799;1156933;3;100
2003;"DHS 2003";"Inhambane";"River/Lake";4;1588748;397187;1;100
2003;"DHS 2003";"Inhambane";"River/Lake";4;1938860;484715;1;100
